# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2242482239
# output
#   file = bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1,theta2
-10.1366,1,0.445833,2,3,0,10.6828,0.243269,0.455105
-10.7797,0.909138,0.445833,2,5,0,11.088,0.343887,0.478202
-11.4274,0.721152,0.445833,1,1,0,11.8799,0.375993,0.505362
-10.6609,1,0.445833,1,1,0,11.4623,0.351459,0.46367
-10.1924,1,0.445833,1,1,0,10.7005,0.352215,0.417656
-10.9912,0.837009,0.445833,2,7,0,11.9211,0.518987,0.0313354
-14.4641,0.546064,0.445833,2,7,0,14.9538,0.803467,0.0284409
-12.5568,1,0.445833,1,1,0,14.1276,0.713684,0.0241959
-12.6855,0.992754,0.445833,3,7,0,13.573,0.0385584,0.123762
-11.151,0.905081,0.445833,2,7,0,12.6048,0.0387683,0.425843
-10.3455,0.982056,0.445833,3,7,0,11.274,0.546625,0.0694974
-10.5787,0.912852,0.445833,3,7,0,11.0822,0.0892161,0.456932
-10.4303,1,0.445833,1,1,0,10.5989,0.0844853,0.421502
-10.1731,0.996401,0.445833,3,7,0,11.2743,0.55123,0.0945026
-9.43881,0.928641,0.445833,2,7,0,10.8448,0.244216,0.274374
-10.6806,0.844915,0.445833,2,7,0,10.9974,0.257352,0.102071
-10.8108,1,0.445833,2,7,0,13.998,0.492732,0.0380885
-9.87139,0.683471,0.445833,3,7,0,12.8607,0.125828,0.31476
-10.4093,0.985171,0.445833,3,15,0,10.6791,0.383553,0.0734037
-10.3107,1,0.445833,1,1,0,10.4421,0.410231,0.0729812
-9.77968,0.983579,0.445833,3,7,0,10.8491,0.141302,0.32223
-10.9337,0.829937,0.445833,3,15,0,11.8385,0.520354,0.0332773
-10.983,0.931789,0.445833,3,15,0,11.6051,0.620971,0.0505825
-9.91627,1,0.445833,2,3,0,11.0266,0.389323,0.108986
-9.39831,0.984883,0.445833,2,7,0,10.214,0.287887,0.245326
-10.5586,0.862013,0.445833,1,3,0,11.1552,0.172788,0.148627
-9.66655,1,0.445833,2,3,0,10.4609,0.231677,0.381899
-10.0718,0.963598,0.445833,2,7,0,11.1551,0.543416,0.186421
-10.8496,0.734932,0.445833,1,1,0,10.9755,0.611696,0.191459
-9.77872,1,0.445833,2,3,0,10.6711,0.487741,0.21995
-9.62962,0.964644,0.445833,3,7,0,10.1468,0.437603,0.14478
-9.874,0.929899,0.445833,2,3,0,10.1348,0.520649,0.169919
-11.6577,0.820978,0.445833,2,7,0,13.1356,0.478665,0.0170925
-10.6354,0.955807,0.445833,2,7,0,12.6245,0.61639,0.0965968
-10.6465,0.878899,0.445833,2,3,0,11.743,0.537714,0.0464517
-9.9866,0.9869,0.445833,2,7,0,12.3607,0.400274,0.358716
-10.3939,0.957037,0.445833,2,7,0,11.2274,0.262723,0.479119
-9.69918,1,0.445833,3,7,0,10.4109,0.31078,0.372817
-10.3274,0.879861,0.445833,3,7,0,11.7285,0.55153,0.0732414
-10.5519,0.906202,0.445833,4,15,0,13.0116,0.0624768,0.382421
-9.52957,0.907714,0.445833,2,7,0,12.2528,0.388665,0.166074
-9.53209,0.997118,0.445833,3,7,0,9.58666,0.288813,0.345922
-9.49112,0.96191,0.445833,1,3,0,9.78471,0.231333,0.258418
-10.4477,0.958119,0.445833,3,7,0,10.6683,0.558572,0.231895
-14.2971,0.801879,0.445833,3,15,0,14.9886,0.350369,0.003482
-10.6511,0.991628,0.445833,3,7,0,14.552,0.169979,0.513321
-10.5202,0.997764,0.445833,3,7,0,11.3945,0.0608676,0.307505
-10.3199,0.917002,0.445833,1,3,0,11.6283,0.116944,0.211513
-10.6217,0.927626,0.445833,2,3,0,11.6367,0.157349,0.507921
-10.4376,1,0.445833,2,3,0,10.703,0.152114,0.485536
-10.4376,0.854483,0.445833,1,1,0,11.0355,0.152114,0.485536
-10.1115,0.953391,0.445833,2,7,0,11.1623,0.528086,0.0891344
-10.1115,0.451586,0.445833,2,7,0,13.0108,0.528086,0.0891344
-10.8038,0.777976,0.445833,2,3,0,11.5878,0.616063,0.063416
-10.1834,0.991488,0.445833,3,7,0,11.5182,0.181498,0.461059
-10.1834,0.878382,0.445833,1,1,0,10.6165,0.181498,0.461059
-11.6172,0.914682,0.445833,2,3,0,11.6811,0.0433707,0.179742
-11.1277,1,0.445833,1,1,0,11.5631,0.0462117,0.223758
-14.2053,0.91473,0.445833,2,3,0,14.7588,0.00824009,0.601776
-9.80616,0.73678,0.445833,3,7,0,20.9461,0.447005,0.113593
-9.93168,0.970092,0.445833,2,3,0,10.036,0.526019,0.1258
-9.93168,0.735478,0.445833,1,3,0,11.0175,0.526019,0.1258
-11.5391,0.924623,0.445833,2,7,0,12.316,0.0789507,0.55681
-9.52902,1,0.445833,2,7,0,12.6627,0.412586,0.2584
-9.97599,0.978726,0.445833,3,7,0,9.98284,0.111841,0.341947
-10.7254,0.89365,0.445833,3,7,0,11.5316,0.0785776,0.209581
-10.4504,0.9051,0.445833,3,7,0,12.1411,0.0744962,0.262513
-10.1267,0.971463,0.445833,2,3,0,10.7547,0.100426,0.376914
-9.42778,0.891146,0.445833,3,7,0,11.2608,0.375809,0.259893
-9.8684,0.946613,0.445833,2,3,0,9.94648,0.479295,0.256161
-9.85476,1,0.445833,2,7,0,10.1489,0.129371,0.304689
-9.85476,0.519357,0.445833,1,3,0,13.4133,0.129371,0.304689
-12.4653,0.906582,0.445833,2,7,0,13.4917,0.00922621,0.405256
-11.4458,0.989261,0.445833,2,7,0,14.4664,0.0309783,0.442264
-11.5803,0.985201,0.445833,2,3,0,11.9629,0.0210765,0.381337
-9.40265,0.992605,0.445833,2,7,0,12.0541,0.294889,0.298767
-9.6604,0.966009,0.445833,2,7,0,9.66054,0.223806,0.216611
-10.1704,0.955967,0.445833,2,5,0,11.0189,0.543733,0.0891729
-9.82227,0.939836,0.445833,2,3,0,10.4606,0.498715,0.126501
-9.87241,1,0.445833,2,3,0,9.89505,0.496596,0.113421
-9.38689,0.996725,0.445833,2,7,0,10.0328,0.335917,0.225823
-9.70434,0.955451,0.445833,2,5,0,9.79311,0.35519,0.349625
-9.43471,1,0.445833,2,7,0,9.68035,0.319783,0.209758
-10.3501,0.937513,0.445833,2,7,0,11.2735,0.0749983,0.365535
-10.2099,0.999136,0.445833,3,7,0,10.7643,0.0873998,0.293899
-10.1443,0.929512,0.445833,2,7,0,10.8005,0.13279,0.218546
-9.37489,0.983731,0.445833,2,5,0,10.298,0.345423,0.245658
-10.2501,0.872936,0.445833,3,11,0,10.6935,0.568597,0.0987877
-10.0889,1,0.445833,1,1,0,10.2735,0.547932,0.109911
-14.3542,0.187327,0.445833,1,1,0,14.3783,0.769601,0.159747
-10.3982,1,0.445833,1,1,0,12.7429,0.593882,0.119318
-11.6167,0.915829,0.445833,2,3,0,11.7723,0.345913,0.0358679
-10.8755,1,0.445833,2,3,0,11.5239,0.617283,0.0571233
-10.6395,0.974564,0.445833,2,3,0,11.1443,0.495688,0.0452181
-10.5995,1,0.445833,3,7,0,10.8526,0.0698229,0.244126
-11.3369,0.96303,0.445833,2,7,0,12.9131,0.0254855,0.323647
-11.7291,0.844522,0.445833,3,7,0,12.9233,0.018639,0.391956
-12.0336,0.985199,0.445833,2,3,0,12.2178,0.0137503,0.393896
-12.856,0.601967,0.445833,1,3,0,15.0747,0.021054,0.144876
-9.95302,0.958474,0.445833,2,3,0,13.5856,0.113797,0.318785
-11.006,0.688289,0.445833,2,3,0,12.8622,0.306253,0.515866
-10.6364,1,0.445833,1,1,0,11.1804,0.304672,0.486371
-11.5287,0.505155,0.445833,2,3,0,12.709,0.228404,0.0755162
-9.89728,0.966845,0.445833,3,15,0,11.1741,0.525961,0.155621
-10.1454,0.971126,0.445833,2,3,0,10.2087,0.558806,0.166407
-10.0792,0.997377,0.445833,3,15,0,10.5215,0.354659,0.104647
-10.4846,0.989987,0.445833,2,7,0,10.6533,0.273237,0.484822
-9.97992,1,0.445833,1,1,0,10.3997,0.243261,0.434816
-10.9817,0.748717,0.445833,1,1,0,11.0048,0.276742,0.526394
-9.79195,0.821457,0.445833,2,7,0,12.0465,0.139907,0.304231
-9.76376,0.87095,0.445833,2,5,0,10.7844,0.494327,0.141609
-9.76376,9.42892e-06,0.445833,2,3,0,14.4971,0.494327,0.141609
-11.4099,0.533373,0.445833,2,3,0,13.077,0.235201,0.0774087
-11.6248,0.985894,0.445833,2,7,0,14.0998,0.369781,0.0304719
-10.8803,0.986318,0.445833,2,5,0,12.7816,0.320614,0.0686778
-10.2346,0.971784,0.445833,3,7,0,13.0541,0.0830014,0.308508
-10.0607,0.912894,0.445833,3,7,0,11.2543,0.122171,0.402482
-10.6197,0.992183,0.445833,2,3,0,10.8136,0.0544412,0.35079
-9.50697,0.962756,0.445833,2,7,0,11.1676,0.33013,0.323131
-10.1774,0.826861,0.445833,2,5,0,10.9013,0.204823,0.462907
-10.9387,0.917801,0.445833,3,11,0,11.4752,0.520418,0.0331048
-10.5615,0.988209,0.445833,3,7,0,11.1812,0.0974246,0.464832
-9.42026,0.824204,0.445833,2,3,0,12.4555,0.341606,0.207159
-9.41787,0.998731,0.445833,2,7,0,9.45114,0.355449,0.27573
-9.7676,0.894076,0.445833,2,3,0,10.1923,0.275362,0.396596
-10.074,0.934474,0.445833,2,3,0,10.303,0.24145,0.152238
-9.72756,0.991387,0.445833,2,5,0,10.2803,0.219767,0.393405
-9.56061,0.913244,0.445833,2,7,0,11.9338,0.439831,0.227876
-9.43557,0.446738,0.445833,2,3,0,12.0579,0.319094,0.20977
-10.4951,0.974358,0.445833,3,7,0,10.8747,0.0840703,0.231896
-9.55438,0.980654,0.445833,3,11,0,10.5189,0.195326,0.295385
-10.5975,0.926018,0.445833,3,7,0,11.3257,0.532015,0.048514
-9.77188,0.922627,0.445833,2,7,0,12.1388,0.238908,0.402852
-9.46877,0.996522,0.445833,2,7,0,10.1554,0.407468,0.191818
-9.51059,0.987119,0.445833,2,3,0,9.54688,0.349771,0.178216
-9.56045,0.986431,0.445833,3,7,0,9.64714,0.195672,0.285539
-9.73191,0.982666,0.445833,3,7,0,9.76438,0.452632,0.263239
-11.0406,0.782428,0.445833,2,3,0,11.2988,0.299974,0.0687524
-11.0174,0.966373,0.445833,3,15,0,11.3115,0.0441835,0.24788
-9.52851,0.966882,0.445833,3,7,0,11.8778,0.437445,0.209603
-12.1094,0.605306,0.445833,2,7,0,12.5468,0.117266,0.0975925
-10.6028,0.843413,0.445833,1,3,0,12.0519,0.165243,0.149544
-10.1324,0.998795,0.445833,2,7,0,10.8021,0.136512,0.216368
-10.2027,0.992195,0.445833,1,1,0,10.259,0.132311,0.2109
-9.68168,0.938486,0.445833,1,3,0,11.5065,0.284844,0.175317
-10.9058,0.886474,0.445833,2,3,0,11.152,0.230329,0.101291
-9.53504,0.933386,0.445833,2,3,0,10.6166,0.441032,0.194831
-9.93442,0.823543,0.445833,2,7,0,10.997,0.116347,0.325715
-9.84584,0.971769,0.445833,2,7,0,10.3288,0.49961,0.217228
-9.49081,1,0.445833,2,3,0,9.78351,0.319985,0.193715
-9.91637,0.971359,0.445833,2,3,0,9.99103,0.346479,0.387474
-9.78331,0.996966,0.445833,3,7,0,10.2044,0.301634,0.390528
-11.2586,0.606317,0.445833,1,1,0,11.277,0.351508,0.509767
-9.99615,1,0.445833,2,7,0,11.7108,0.440767,0.322976
-10.1488,0.530298,0.445833,3,11,0,14.2346,0.437677,0.0792994
-11.4687,0.876706,0.445833,2,7,0,12.0296,0.13384,0.578546
-10.7988,1,0.445833,2,3,0,11.4807,0.108072,0.505298
-11.1333,0.970321,0.445833,2,3,0,11.4268,0.104301,0.150384
-9.70054,0.898163,0.445833,1,3,0,11.4621,0.169647,0.266841
-9.68311,0.996647,0.445833,2,7,0,9.84535,0.414508,0.296907
-10.147,0.793254,0.445833,2,7,0,10.7305,0.120203,0.233215
-10.2132,0.974183,0.445833,2,7,0,11.5963,0.569663,0.154265
-10.0211,0.895063,0.445833,2,3,0,10.8823,0.481916,0.0887805
-10.6312,0.815438,0.445833,2,3,0,10.9555,0.297187,0.0891573
-9.95261,0.936541,0.445833,2,3,0,11.1042,0.5352,0.150449
-9.39865,0.961903,0.445833,2,7,0,10.4027,0.348556,0.270981
-9.48733,0.989916,0.445833,2,7,0,9.59619,0.262374,0.335876
-9.62481,0.460256,0.445833,2,3,0,13.4717,0.341024,0.159592
-9.86661,0.917776,0.445833,3,7,0,10.4531,0.216733,0.188794
-9.38072,1,0.445833,2,3,0,9.77457,0.296553,0.281348
-11.2734,0.933287,0.445833,2,7,0,12.26,0.667238,0.0753329
-9.55697,0.806699,0.445833,2,3,0,12.4244,0.421774,0.160725
-10.417,0.973406,0.445833,2,7,0,10.7256,0.138398,0.477137
-10.0286,0.999946,0.445833,2,7,0,10.5157,0.206134,0.176113
-9.62415,0.999488,0.445833,2,7,0,10.0905,0.451087,0.234667
-9.43309,0.906063,0.445833,2,3,0,10.0509,0.396687,0.215926
-9.51246,0.893069,0.445833,3,7,0,10.0697,0.282849,0.207611
-9.86584,0.941946,0.445833,2,5,0,10.0723,0.197833,0.201822
-9.78073,0.997174,0.445833,2,7,0,10.2181,0.492662,0.210326
-9.45513,0.999099,0.445833,2,7,0,9.97148,0.239574,0.267936
-9.69439,0.920491,0.445833,2,7,0,12.0444,0.449111,0.132715
-10.2265,0.879992,0.445833,3,7,0,10.8397,0.462841,0.0708571
-9.89891,0.995748,0.445833,1,3,0,10.3785,0.491809,0.106712
-10.3705,0.906136,0.445833,2,3,0,10.4533,0.358611,0.0828852
-9.4621,0.999889,0.445833,3,15,0,10.3597,0.285758,0.325965
-10.0296,0.846286,0.445833,3,7,0,10.5239,0.106388,0.352409
-13.3015,0.746878,0.445833,3,15,0,13.6463,0.024962,0.116241
-14.0182,0.946072,0.445833,1,1,0,14.0906,0.0230809,0.0942566
-12.7523,0.983813,0.445833,2,3,0,14.7295,0.0248827,0.141545
-10.2577,0.98587,0.445833,2,3,0,12.8887,0.102105,0.417182
-10.1307,1,0.445833,1,1,0,10.2504,0.103919,0.387811
-9.8342,0.988531,0.445833,2,7,0,11.0955,0.506973,0.196446
-9.41826,1,0.445833,2,7,0,10.1456,0.272522,0.306429
-9.44753,0.998261,0.445833,2,3,0,9.44767,0.272369,0.321209
-10.1392,0.945707,0.445833,2,7,0,10.7669,0.560877,0.154241
-9.36924,0.939252,0.445833,2,7,0,11.6193,0.316786,0.252444
-9.54241,0.975661,0.445833,2,3,0,9.56125,0.259066,0.215885
-9.83215,0.993297,0.445833,3,7,0,10.2327,0.438295,0.110261
-9.43252,0.987142,0.445833,2,7,0,10.3433,0.282182,0.314753
-10.0285,0.965859,0.445833,3,7,0,10.2512,0.150033,0.218123
-10.2927,0.999258,0.445833,2,7,0,11.2293,0.0788468,0.299908
-11.0502,0.675096,0.445833,1,3,0,13.4986,0.156057,0.12643
-11.2579,1,0.445833,3,7,0,11.7079,0.124338,0.558686
-10.6768,1,0.445833,1,1,0,11.2363,0.138772,0.50814
-11.8154,0.858582,0.445833,3,7,0,12.0069,0.0885982,0.123488
-11.5627,1,0.445833,2,5,0,13.3743,0.020615,0.305286
-12.2885,0.883284,0.445833,2,3,0,12.5296,0.0194451,0.189759
-10.715,0.960641,0.445833,3,15,0,12.6059,0.318875,0.486385
-10.715,0,0.445833,0,1,1,17.2816,0.318875,0.486385
-10.715,0.934886,0.445833,1,1,0,11.2255,0.318875,0.486385
-9.84373,1,0.445833,2,5,0,10.8702,0.132391,0.297224
-9.75857,0.992303,0.445833,3,7,0,9.99445,0.488542,0.136334
-9.5401,0.992607,0.445833,3,7,0,9.82279,0.435785,0.175236
-10.0084,0.967123,0.445833,2,3,0,10.1391,0.52758,0.106297
-9.75536,1,0.445833,2,3,0,10.0184,0.473524,0.127179
-9.88788,0.96389,0.445833,2,7,0,10.2992,0.193747,0.418576
-10.1402,0.937245,0.445833,1,1,0,10.1804,0.207482,0.458219
-10.1402,0.942496,0.445833,1,1,0,10.5101,0.207482,0.458219
-10.339,0.656659,0.445833,2,3,0,13.5686,0.0845357,0.260876
-9.38031,0.974697,0.445833,2,7,0,10.9662,0.346641,0.231405
-11.1572,0.677171,0.445833,2,7,0,12.44,0.0553524,0.199787
-10.4685,1,0.445833,2,3,0,11.1116,0.065744,0.365833
-10.2012,0.918331,0.445833,2,7,0,11.2599,0.134348,0.2091
-10.3754,0.996074,0.445833,2,3,0,10.5156,0.128944,0.465943
-11.0427,0.990906,0.445833,2,3,0,11.073,0.0592286,0.204892
-11.4875,0.965059,0.445833,2,3,0,11.9821,0.0406648,0.196916
-9.89865,0.677622,0.445833,2,3,0,12.7529,0.421352,0.3278
-9.70554,1,0.445833,1,1,0,9.9135,0.41195,0.303973
-10.3059,0.789904,0.445833,1,1,0,10.3861,0.441572,0.36043
-10.4866,0.382432,0.445833,2,3,0,13.5336,0.215895,0.132069
-9.5835,0.976072,0.445833,1,3,0,11.3107,0.187818,0.290665
-9.6992,0.987712,0.445833,2,5,0,9.86635,0.479051,0.208101
-10.093,0.995891,0.445833,3,7,0,10.236,0.424979,0.0856579
-9.63625,0.923767,0.445833,2,7,0,10.9682,0.232154,0.21503
-9.53703,0.942448,0.445833,2,7,0,10.0971,0.272966,0.350273
-9.36974,1,0.445833,3,7,0,9.55073,0.318203,0.250131
-10.1327,0.967521,0.445833,2,3,0,10.3153,0.180455,0.45387
-9.84983,0.974323,0.445833,2,7,0,11.8013,0.39091,0.347029
-10.1173,0.901338,0.445833,1,1,0,10.2419,0.409416,0.367606
-10.967,0.651298,0.445833,1,1,0,11.2315,0.463989,0.400365
-10.637,1,0.445833,3,11,0,11.1905,0.0802702,0.217972
-10.8301,0.98977,0.445833,1,1,0,10.8814,0.0691047,0.212009
-9.65544,0.989187,0.445833,2,3,0,10.8908,0.214607,0.375836
-11.192,0.536881,0.445833,3,15,0,11.7725,0.0776842,0.167674
-9.42844,0.815866,0.445833,3,11,0,12.0574,0.324464,0.20995
-10.2161,0.980144,0.445833,3,7,0,10.429,0.13515,0.44613
-9.95401,0.982723,0.445833,3,7,0,10.2922,0.159029,0.221026
-9.88243,0.930921,0.445833,2,3,0,10.9068,0.127175,0.293457
-11.7745,0.656733,0.445833,2,7,0,12.6429,0.01902,0.260732
-11.1048,0.890133,0.445833,3,15,0,12.2823,0.537062,0.331487
-11.5729,0.8581,0.445833,2,7,0,12.7148,0.31355,0.045628
-11.7427,0.981765,0.445833,1,1,0,11.9407,0.309636,0.041889
-12.7704,0.815279,0.445833,1,3,0,14.6694,0.150251,0.0658794
-12.7507,1,0.445833,3,7,0,12.9084,0.149208,0.0667174
-13.833,0.680004,0.445833,1,3,0,15.5814,0.0578421,0.0739799
-13.1528,0.875332,0.445833,2,7,0,14.0101,0.159082,0.680755
-10.733,1,0.445833,2,3,0,12.663,0.183316,0.522508
-10.4735,1,0.445833,1,1,0,10.8098,0.179217,0.495774
-9.7444,0.893045,0.445833,2,3,0,11.4826,0.27338,0.393191
-10.5954,0.907936,0.445833,3,15,0,12.0573,0.460029,0.0495253
-10.9036,0.992513,0.445833,3,7,0,11.119,0.575689,0.039377
-11.732,0.861704,0.445833,3,7,0,11.9638,0.691049,0.0528714
-11.089,1,0.445833,2,3,0,11.656,0.63944,0.0553307
-12.0095,0.944192,0.445833,2,7,0,13.185,0.53893,0.01114
-11.8186,0.983993,0.445833,3,11,0,12.92,0.0294194,0.195568
-10.8572,0.990889,0.445833,3,7,0,12.2535,0.0480625,0.403202
-12.4593,0.955079,0.445833,2,3,0,12.741,0.0123201,0.219141
-11.6307,1,0.445833,3,7,0,12.4254,0.0189427,0.317566
-10.9324,0.961449,0.445833,2,7,0,13.1967,0.051192,0.238003
-11.1768,0.974907,0.445833,1,3,0,11.8955,0.0305894,0.359454
-9.48751,0.995887,0.445833,2,7,0,11.3334,0.224014,0.316176
-9.60045,0.991976,0.445833,1,3,0,9.6538,0.181317,0.311733
-10.1841,0.982504,0.445833,2,3,0,10.2274,0.0885995,0.352857
-11.2122,0.970028,0.445833,2,3,0,11.2784,0.0307578,0.286775
-11.3188,0.918399,0.445833,3,7,0,12.0814,0.373903,0.499523
-10.4658,0.975802,0.445833,2,3,0,13.3596,0.0963814,0.448381
-10.249,1,0.445833,2,3,0,10.5631,0.0834971,0.295119
-11.0173,0.860511,0.445833,2,3,0,11.4357,0.116702,0.149738
-11.0865,1,0.445833,2,5,0,12.7305,0.05065,0.21755
-9.99789,1,0.445833,2,3,0,11.0827,0.110128,0.298307
-10.9265,0.965708,0.445833,2,3,0,10.9377,0.0591642,0.456715
-10.641,0.986011,0.445833,2,3,0,11.1911,0.0557624,0.3765
-10.6814,0.995898,0.445833,1,1,0,10.7082,0.0544791,0.384067
-9.90337,0.909406,0.445833,3,11,0,11.0461,0.121246,0.311324
-10.3408,0.942438,0.445833,3,7,0,10.8584,0.0795653,0.383632
# 
#  Elapsed Time: 0.01 seconds (Warm-up)
#                0.01 seconds (Sampling)
#                0.02 seconds (Total)
# 
